,BALANCE_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,PRC_FULL_PAYMENT,MONTHLY_AVG_PURCHASE,MONTHLY_AVG_CASH_ADVANCE,LIMIT_USAGE,PAYMENT_MINPAYMENT,PURCHASE_TYPE_NONE,PURCHASE_TYPE_ONEOFF_INSTALLMENT,PURCHASE_TYPE_ONE_OFF
6795,0.89,0.0,1800.0,0.89,0.0,0.89,0.0,0,9.0,0.57,200.0,0.0,0.2,10.38,0,0,0
6796,0.45,0.0,62.0,0.17,0.0,0.08,0.0,0,2.0,0.14,5.17,0.0,0.0,2.55,0,0,0
6797,1.0,0.0,145.58,0.83,0.0,0.83,0.0,0,11.0,0.0,12.13,0.0,0.06,0.0,0,0,0
6798,1.0,1588.78,1592.69,0.9,0.5,0.6,0.3,6,55.0,0.1,318.15,44.82,0.75,1.38,0,1,0
6799,1.0,1093.24,353.2,0.73,0.36,0.64,0.0,0,17.0,0.0,131.49,0.0,0.14,6.46,0,1,0
6800,1.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,1.56,0.95,0.01,1,0,0
6801,0.64,0.0,200.0,0.5,0.0,0.42,0.0,0,6.0,1.0,16.67,0.0,0.0,1.84,0,0,0
6802,1.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,19.7,0.85,1.68,1,0,0
6803,0.91,611.65,12.41,0.42,0.5,0.08,0.08,2,5.0,0.0,28.26,7.3,0.02,0.57,0,1,0
6804,0.91,0.0,311.8,0.67,0.0,0.67,0.0,0,8.0,0.0,25.98,0.0,0.1,0.26,0,0,0
6805,1.0,0.0,468.6,0.83,0.0,0.75,0.0,0,10.0,0.08,39.05,0.0,0.42,6.11,0,0,0
6806,1.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0.0,0.0,0.0,819.57,0.8,2.47,1,0,0
6807,1.0,1148.75,722.05,0.5,0.17,0.42,0.0,0,11.0,0.0,155.9,0.0,0.92,0.83,0,1,0
6808,1.0,340.48,133.14,0.5,0.25,0.17,0.08,1,6.0,0.08,39.47,105.02,0.04,12.94,0,1,0
6809,1.0,83.53,1160.84,0.83,0.08,0.83,0.0,0,21.0,0.0,103.7,0.0,1.06,0.32,0,1,0
6810,0.18,607.28,356.62,0.5,0.08,0.5,0.0,0,10.0,0.0,80.32,0.0,0.0,103.12,0,1,0
6811,0.18,650.0,0.0,0.08,0.08,0.0,0.0,0,1.0,0.0,54.17,0.0,0.03,43.97,0,0,1
6812,0.91,0.0,351.5,0.5,0.0,0.42,0.0,0,9.0,0.11,29.29,0.0,0.03,2.07,0,0,0
6813,0.18,0.0,45.0,0.08,0.0,0.08,0.0,0,2.0,0.0,3.75,0.0,0.0,27.49,0,0,0
6814,1.0,0.0,295.83,1.0,0.0,0.89,0.22,3,9.0,0.14,32.87,109.88,0.85,0.02,0,0,0
6815,0.82,197.21,0.0,0.08,0.08,0.0,0.0,0,1.0,0.1,16.43,0.0,0.47,6.35,0,0,1
6816,0.36,0.0,167.22,0.42,0.0,0.42,0.0,0,5.0,0.36,13.94,0.0,0.0,2.41,0,0,0
6817,0.82,0.0,0.0,0.0,0.0,0.0,0.25,4,0.0,0.0,0.0,134.59,0.51,3.15,1,0,0
6818,1.0,2006.8,805.06,1.0,0.92,0.58,0.0,0,51.0,1.0,234.32,0.0,0.38,13.21,0,1,0
6819,0.27,0.0,30.57,0.08,0.0,0.08,0.0,0,1.0,0.0,2.55,0.0,0.0,4.11,0,0,0
6820,1.0,0.0,385.76,1.0,0.0,1.0,0.0,0,18.0,0.83,32.15,0.0,0.01,2.19,0,0,0
6821,1.0,25.0,476.88,1.0,0.08,1.0,0.0,0,13.0,0.0,41.82,0.0,0.1,2.61,0,1,0
6822,1.0,0.0,0.0,0.0,0.0,0.0,0.58,24,0.0,0.0,0.0,293.81,0.3,0.97,1,0,0
6823,1.0,541.75,0.0,0.25,0.25,0.0,0.0,0,12.0,0.0,45.15,0.0,0.64,4.48,0,0,1
6824,0.27,1861.74,0.0,0.25,0.25,0.0,0.0,0,31.0,0.0,155.15,0.0,0.08,0.72,0,0,1
6825,1.0,815.07,132.0,0.67,0.58,0.42,0.33,5,17.0,0.0,78.92,42.37,0.2,7.95,0,1,0
6826,1.0,0.0,0.0,0.0,0.0,0.0,0.25,4,0.0,0.0,0.0,287.08,0.6,1.01,1,0,0
6827,0.73,287.0,1932.39,1.0,0.33,0.92,0.0,0,37.0,0.0,184.95,0.0,0.12,8.65,0,1,0
6828,1.0,0.0,1086.26,1.0,0.0,1.0,0.0,0,34.0,0.92,90.52,0.0,0.03,6.05,0,0,0
6829,0.91,128.4,81.69,0.36,0.36,0.27,0.36,26,9.0,0.0,19.1,162.35,0.73,0.67,0,1,0
6830,1.0,1440.14,242.22,0.67,0.33,0.42,0.0,0,19.0,0.0,140.2,0.0,0.29,3.46,0,1,0
6831,1.0,0.0,237.0,1.0,0.0,0.92,0.0,0,12.0,0.0,19.75,0.0,0.03,1.17,0,0,0
6832,0.55,0.0,0.0,0.0,0.0,0.0,0.09,1,0.0,0.25,0.0,267.05,0.27,12.26,1,0,0
6833,1.0,566.52,162.95,0.75,0.58,0.17,0.0,0,22.0,0.08,60.79,0.0,0.73,3.46,0,1,0
6834,1.0,0.0,80.0,0.17,0.0,0.17,0.0,0,4.0,0.0,6.67,0.0,0.14,3.35,0,0,0
6835,1.0,1187.23,1355.52,1.0,0.25,1.0,0.0,0,34.0,0.08,211.9,0.0,0.29,8.93,0,1,0
6836,0.45,0.0,359.5,0.42,0.0,0.42,0.0,0,7.0,0.45,29.96,0.0,0.01,6.3,0,0,0
6837,0.9,1013.3,876.79,0.9,0.5,0.8,0.0,0,25.0,0.14,189.01,0.0,0.08,11.02,0,1,0
6838,1.0,0.0,334.9,1.0,0.0,0.92,0.08,5,12.0,0.0,27.91,788.6,0.93,0.58,0,0,0
6839,1.0,1050.6,0.0,0.58,0.58,0.0,0.08,4,21.0,0.0,87.55,29.91,0.97,0.97,0,0,1
6840,0.27,0.0,84.0,0.17,0.0,0.17,0.0,0,4.0,0.27,7.0,0.0,0.0,3.19,0,0,0
6841,0.88,0.0,0.0,0.0,0.0,0.0,0.25,3,0.0,0.0,0.0,174.25,0.79,0.52,1,0,0
6842,1.0,0.0,0.0,0.0,0.0,0.0,0.33,2,0.0,0.0,0.0,314.89,0.8,0.6,1,0,0
6843,0.88,319.34,0.0,0.12,0.12,0.0,0.12,1,1.0,0.0,39.92,34.25,0.05,3.92,0,0,1
6844,0.73,325.52,832.5,0.42,0.17,0.33,0.17,7,11.0,0.0,96.5,136.26,0.59,0.19,0,1,0
6845,0.27,0.0,80.43,0.27,0.0,0.18,0.0,0,3.0,1.0,7.31,0.0,0.01,0.92,0,0,0
6846,1.0,0.0,1768.05,1.0,0.0,1.0,0.0,0,18.0,0.92,147.34,0.0,0.03,9.65,0,0,0
6847,1.0,0.0,480.7,0.91,0.0,0.91,0.27,11,10.0,0.18,43.7,259.67,0.44,6.97,0,0,0
6848,1.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,3.21,0.9,0.67,1,0,0
6849,1.0,0.0,285.24,0.5,0.0,0.5,0.0,0,9.0,0.0,23.77,0.0,0.92,0.76,0,0,0
6850,1.0,157.0,172.86,0.92,0.08,0.92,0.0,0,22.0,0.75,27.49,0.0,0.0,1.28,0,1,0
6851,1.0,0.0,0.0,0.0,0.0,0.0,0.42,7,0.0,0.0,0.0,237.15,0.66,0.87,1,0,0
6852,0.18,0.0,366.66,0.17,0.0,0.08,0.0,0,2.0,1.0,30.56,0.0,0.05,6.54,0,0,0
6853,0.4,0.0,70.0,0.4,0.0,0.3,0.0,0,4.0,0.0,7.0,0.0,0.01,0.31,0,0,0
6854,0.18,0.0,0.0,0.0,0.0,0.0,0.08,2,0.0,0.0,0.0,75.66,0.07,70.06,1,0,0
6855,1.0,54.13,45.64,0.17,0.17,0.08,0.0,0,4.0,0.0,8.31,0.0,0.84,2.29,0,1,0
6856,0.82,0.0,1499.94,0.75,0.0,0.67,0.0,0,9.0,0.67,125.0,0.0,0.03,9.4,0,0,0
6857,1.0,0.0,3886.2405000000003,0.92,0.0,1.0,0.0,0,82.0,0.83,469.12,0.0,0.1,30.45,0,0,0
6858,0.89,0.0,0.0,0.0,0.0,0.0,0.44,19,0.0,0.0,0.0,633.94,0.72,0.02,1,0,0
6859,1.0,0.0,466.67,0.5,0.0,0.42,0.0,0,15.0,0.0,38.89,0.0,0.89,0.96,0,0,0
6860,0.82,0.0,445.7,0.83,0.0,0.83,0.0,0,10.0,0.88,37.14,0.0,0.01,3.3,0,0,0
6861,1.0,2472.56,146.64,0.75,0.67,0.25,0.0,0,19.0,0.08,218.27,0.0,0.09,13.96,0,1,0
6862,0.73,47.79,0.0,0.25,0.08,0.0,0.0,0,1.0,0.0,3.98,0.0,0.01,0.33,0,0,1
6863,1.0,235.4,135.0,0.33,0.25,0.25,0.67,17,6.0,0.0,30.87,423.19,0.35,4.07,0,1,0
6864,0.91,0.0,0.0,0.0,0.0,0.0,0.58,17,0.0,0.0,0.0,339.87,0.64,7.49,1,0,0
6865,1.0,45.65,592.32,1.0,0.08,1.0,0.08,1,25.0,0.0,53.16,3.19,0.99,0.96,0,1,0
6866,1.0,102.0,0.0,0.17,0.17,0.0,0.17,2,2.0,0.0,8.5,8.19,0.96,0.41,0,0,1
6867,0.86,0.0,0.0,0.0,0.0,0.0,0.14,2,0.0,0.0,0.0,354.4,0.89,0.99,1,0,0
6868,1.0,19.88,0.0,0.08,0.08,0.0,0.33,20,2.0,0.08,1.66,72.44,0.92,2.87,0,0,1
6869,1.0,924.26,135.0,0.83,0.83,0.25,0.0,0,24.0,0.0,88.27,0.0,0.54,0.67,0,1,0
6870,0.09,29.9,0.0,0.08,0.08,0.0,0.0,0,1.0,0.0,2.49,0.0,0.0,2.05,0,0,1
6871,1.0,0.0,268.68,1.0,0.0,1.0,0.0,0,12.0,0.08,22.39,0.0,0.02,1.32,0,0,0
6872,0.91,0.0,0.0,0.0,0.0,0.0,0.64,14,0.0,0.12,0.0,166.44,0.34,4.84,1,0,0
6873,0.86,0.0,499.98,0.86,0.0,0.71,0.0,0,6.0,1.0,71.43,0.0,0.06,4.92,0,0,0
6874,0.82,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,132.31,0.18,9.72,1,0,0
6875,1.0,452.88,164.07,0.83,0.33,0.67,0.17,4,15.0,0.0,51.41,9.11,0.8,1.34,0,1,0
6876,0.27,0.0,126.6,0.5,0.0,0.42,0.0,0,6.0,0.0,10.55,0.0,0.0,2.92,0,0,0
6877,1.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,12.38,0.86,1.23,1,0,0
6878,0.09,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,8.38,0.0,0.0,1,0,0
6879,1.0,1313.0,0.0,0.58,0.58,0.0,0.0,0,29.0,0.0,109.42,0.0,1.05,0.75,0,0,1
6880,0.91,0.0,51.7,0.25,0.0,0.25,0.0,0,3.0,0.0,4.31,0.0,0.03,0.89,0,0,0
6881,0.36,431.28,0.0,0.08,0.08,0.0,0.0,0,1.0,0.0,35.94,0.0,0.03,4.24,0,0,1
6882,1.0,0.0,62.25,0.08,0.0,0.08,0.17,2,1.0,0.0,5.19,4.72,0.91,1.02,0,0,0
6883,0.9,947.7,728.21,0.9,0.2,0.8,0.3,9,26.0,0.12,167.59,896.2334000000003,0.35,3.84,0,1,0
6884,1.0,0.0,0.0,0.0,0.0,0.0,0.5,20,0.0,0.08,0.0,212.74,0.69,0.88,1,0,0
6885,1.0,121.3,453.65,0.67,0.17,0.5,0.25,3,10.0,0.0,47.91,4.86,0.94,0.78,0,1,0
6886,0.2,0.0,73.17,0.3,0.0,0.3,0.0,0,3.0,0.0,7.32,0.0,0.0,1.7,0,0,0
6887,0.45,342.53,287.89,1.0,1.0,1.0,0.0,0,31.0,0.1,52.54,0.0,0.0,14.1,0,1,0
6888,0.91,0.0,389.44,0.73,0.0,0.73,0.0,0,8.0,0.2,35.4,0.0,0.04,3.98,0,0,0
6889,1.0,229.0,0.0,0.08,0.08,0.0,0.25,8,1.0,0.0,19.08,175.19,0.43,4.64,0,0,1
6890,1.0,0.0,479.96,1.0,0.0,1.0,0.0,0,35.0,1.0,40.0,0.0,0.01,2.44,0,0,0
6891,1.0,0.0,0.0,0.0,0.0,0.0,0.25,5,0.0,0.0,0.0,22.61,0.93,0.72,1,0,0
6892,0.5,0.0,0.0,0.0,0.0,0.0,0.12,1,0.0,1.0,0.0,9.78,0.01,2.46,1,0,0
6893,1.0,241.75,1100.56,0.58,0.17,0.58,0.25,8,23.0,0.08,111.86,166.11,0.27,11.14,0,1,0
6894,0.18,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,1.0,0.0,39.15,0.05,25.37,1,0,0
6895,1.0,1933.93,1314.9,0.83,0.58,0.42,0.17,5,38.0,0.08,270.74,352.68,0.24,7.33,0,1,0
6896,1.0,0.0,247.92,1.0,0.0,1.0,0.0,0,12.0,0.33,20.66,0.0,0.01,1.32,0,0,0
6897,1.0,944.77,606.5,1.0,0.33,0.92,0.0,0,26.0,0.0,129.27,0.0,0.05,9.08,0,1,0
6898,1.0,0.0,71.99,0.17,0.0,0.17,0.17,2,2.0,0.0,6.0,405.45,0.4,0.97,0,0,0
6899,0.27,172.61,0.0,0.17,0.17,0.0,0.0,0,3.0,0.0,14.38,0.0,0.03,24.73,0,0,1
6900,0.9,79.8,0.0,0.1,0.1,0.0,0.6,16,1.0,0.0,7.98,349.41,0.58,3.79,0,0,1
6901,1.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,72.33,0.84,0.01,1,0,0
6902,1.0,0.0,210.8,0.83,0.0,0.83,0.0,0,10.0,0.0,17.57,0.0,0.14,1.06,0,0,0
6903,0.91,457.46,90.0,0.91,0.64,0.45,0.36,13,23.0,0.0,49.77,41.41,0.8,0.58,0,1,0
6904,1.0,0.0,381.2,0.92,0.0,0.92,0.0,0,18.0,0.8,31.77,0.0,0.02,1.89,0,0,0
6905,1.0,1000.0,0.0,0.33,0.33,0.0,0.5,10,4.0,0.0,83.33,317.31,0.9,0.6,0,0,1
6906,1.0,0.0,1666.2,1.0,0.0,1.0,0.0,0,60.0,0.0,138.85,0.0,1.06,0.15,0,0,0
6907,1.0,119.8,653.56,0.33,0.08,0.25,0.0,0,7.0,0.0,64.45,0.0,0.26,5.0,0,1,0
6908,1.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,37.68,0.68,0.85,1,0,0
6909,1.0,0.0,229.25,0.58,0.0,0.58,0.25,8,7.0,0.0,19.1,351.24,0.36,2.43,0,0,0
6910,1.0,0.0,0.0,0.0,0.0,0.0,0.33,7,0.0,0.0,0.0,291.08,0.75,0.79,1,0,0
6911,0.36,0.0,684.24,1.0,0.0,1.0,0.0,0,37.0,0.0,57.02,0.0,0.31,4.24,0,0,0
6912,1.0,848.0,0.0,0.17,0.17,0.0,0.0,0,3.0,0.0,70.67,0.0,0.73,1.01,0,0,1
6913,1.0,0.0,416.76,0.58,0.0,0.58,0.0,0,10.0,0.0,34.73,0.0,0.83,0.57,0,0,0
6914,1.0,0.0,0.0,0.0,0.0,0.0,0.58,11,0.0,0.0,0.0,39.73,0.96,1.08,1,0,0
6915,0.36,0.0,0.0,0.0,0.0,0.0,0.08,3,0.0,0.0,0.0,88.04,0.29,0.35,1,0,0
6916,1.0,4071.13,617.9,0.92,0.83,0.75,0.0,0,39.0,0.0,390.75,0.0,0.71,1.09,0,1,0
6917,1.0,0.0,150.0,0.33,0.0,0.25,0.08,4,6.0,0.0,12.5,88.88,0.79,2.94,0,0,0
6918,0.73,0.0,1169.0,1.0,0.0,1.0,0.0,0,24.0,0.5,97.42,0.0,0.03,8.21,0,0,0
6919,0.27,114.0,0.0,0.08,0.08,0.0,0.0,0,1.0,0.0,9.5,0.0,0.01,5.25,0,0,1
6920,0.36,0.0,35.0,0.17,0.0,0.17,0.0,0,2.0,0.25,2.92,0.0,0.0,1.1,0,0,0
6921,1.0,850.6,216.9,0.7,0.5,0.2,0.0,0,8.0,0.3,106.75,0.0,0.03,3.47,0,1,0
6922,0.18,0.0,427.5,1.0,0.0,1.0,0.0,0,23.0,0.11,35.62,0.0,0.0,29.43,0,0,0
6923,0.36,0.0,1002.0,0.33,0.0,0.25,0.0,0,4.0,0.0,83.5,0.0,0.07,10.86,0,0,0
6924,1.0,249.0,219.36,0.67,0.08,0.67,0.08,1,9.0,0.0,39.03,39.36,0.38,1.87,0,1,0
6925,0.82,55.6,168.0,0.75,0.75,0.08,0.0,0,11.0,0.14,18.63,0.0,0.05,10.13,0,1,0
6926,1.0,0.0,0.0,0.0,0.0,0.0,0.75,21,0.0,0.0,0.0,158.67,0.45,1.94,1,0,0
6927,1.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,1.56,0.99,0.49,1,0,0
6928,0.91,0.0,376.2,1.0,0.0,1.0,0.0,0,24.0,0.0,31.35,0.0,0.38,4.81,0,0,0
6929,1.0,0.0,2443.2,0.83,0.0,0.83,0.0,0,38.0,0.0,203.6,0.0,0.42,2.91,0,0,0
6930,0.73,0.0,668.27,0.58,0.0,0.5,0.0,0,8.0,0.0,55.69,0.0,0.06,0.75,0,0,0
6931,0.36,0.0,76.0,0.17,0.0,0.17,0.0,0,4.0,0.0,6.33,0.0,0.0,2.28,0,0,0
6932,1.0,0.0,0.0,0.0,0.0,0.0,0.17,2,0.0,0.17,0.0,113.01,0.16,12.03,1,0,0
6933,1.0,546.21,802.2,0.67,0.42,0.5,0.0,0,25.0,0.0,112.37,0.0,0.29,2.64,0,1,0
6934,1.0,0.0,0.0,0.0,0.0,0.0,0.25,5,0.0,0.0,0.0,9.98,0.88,0.62,1,0,0
6935,1.0,284.5,311.36,0.58,0.17,0.5,0.25,8,21.0,0.0,49.66,24.21,0.88,2.12,0,1,0
6936,0.83,0.0,363.38,0.83,0.0,0.67,0.17,1,6.0,0.0,60.56,6.06,0.03,3.08,0,0,0
6937,1.0,1235.39,0.0,0.92,0.92,0.0,0.25,6,41.0,0.08,102.95,73.97,0.38,10.23,0,0,1
6938,1.0,0.0,570.96,1.0,0.0,0.83,0.0,0,6.0,1.0,95.16,0.0,0.07,5.25,0,0,0
6939,1.0,0.0,0.0,0.0,0.0,0.0,0.17,2,0.0,0.08,0.0,59.92,0.04,7.6,1,0,0
6940,1.0,0.0,320.0,1.0,0.0,0.88,0.0,0,8.0,0.0,40.0,0.0,0.1,1.22,0,0,0
6941,0.36,0.0,0.0,0.0,0.0,0.0,0.25,14,0.0,0.0,0.0,196.61,0.21,0.25,1,0,0
6942,1.0,0.0,0.0,0.0,0.0,0.0,0.25,3,0.0,0.0,0.0,56.02,0.3,1.37,1,0,0
6943,1.0,0.0,0.0,0.0,0.0,0.0,0.25,8,0.0,0.0,0.0,405.99,0.68,1.66,1,0,0
6944,1.0,2282.59,714.33,1.0,0.92,0.75,0.0,0,95.0,0.0,249.74,0.0,0.34,1.73,0,1,0
6945,1.0,0.0,0.0,0.0,0.0,0.0,0.33,8,0.0,0.0,0.0,124.57,0.57,3.39,1,0,0
6946,1.0,0.0,110.0,0.17,0.0,0.17,0.0,0,2.0,0.0,9.17,0.0,0.67,4.5,0,0,0
6947,0.64,502.54,0.0,0.42,0.42,0.0,0.0,0,8.0,0.0,41.88,0.0,0.05,15.55,0,0,1
6948,0.64,0.0,578.0,0.67,0.0,0.67,0.0,0,8.0,1.0,48.17,0.0,0.01,5.08,0,0,0
6949,1.0,151.69,0.0,0.08,0.08,0.0,0.75,14,2.0,0.0,12.64,36.95,0.93,0.84,0,0,1
6950,1.0,1690.93,0.0,0.6,0.6,0.0,0.0,0,25.0,0.0,169.09,0.0,0.67,3.5,0,0,1
6951,0.91,0.0,0.0,0.0,0.0,0.0,0.5,6,0.0,0.44,0.0,473.06,1.06,18.45,1,0,0
6952,0.7,0.0,930.0,0.6,0.0,0.5,0.0,0,6.0,1.0,93.0,0.0,0.09,9.73,0,0,0
6953,1.0,1.4,354.87,0.25,0.17,0.17,0.0,0,6.0,0.0,29.69,0.0,0.01,1.19,0,1,0
6954,1.0,0.0,163.2,0.75,0.0,0.75,0.0,0,9.0,0.0,13.6,0.0,0.01,1.1,0,0,0
6955,1.0,0.0,0.0,0.0,0.0,0.0,0.17,4,0.0,0.0,0.0,20.38,0.37,1.71,1,0,0
6956,1.0,0.0,0.0,0.0,0.0,0.0,0.58,29,0.0,0.5,0.0,896.2334000000003,0.56,21.11,1,0,0
6957,1.0,538.06,386.28,0.75,0.25,0.67,0.42,5,15.0,0.0,77.03,85.87,0.86,3.87,0,1,0
6958,1.0,0.0,0.0,0.0,0.0,0.0,0.17,3,0.0,0.0,0.0,27.36,0.7,0.65,1,0,0
6959,1.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,9.02,0.24,0.69,1,0,0
6960,1.0,455.0,118.36,0.25,0.08,0.17,0.0,0,4.0,0.0,47.78,0.0,0.57,3.81,0,1,0
6961,0.73,0.0,680.0,0.73,0.0,0.64,0.0,0,8.0,0.86,61.82,0.0,0.02,3.61,0,0,0
6962,1.0,45.65,0.0,0.08,0.08,0.0,0.0,0,1.0,0.0,3.8,0.0,0.16,1.92,0,0,1
6963,1.0,46.0,45.0,0.5,0.08,0.42,0.58,9,7.0,0.0,7.58,146.39,0.54,1.14,0,1,0
6964,1.0,69.8,0.0,0.09,0.09,0.0,0.18,2,1.0,0.09,6.35,210.7,0.44,4.16,0,0,1
6965,1.0,315.87,253.33,0.5,0.33,0.25,0.33,7,12.0,0.0,47.43,171.41,0.51,1.0,0,1,0
6966,1.0,245.77,0.0,0.08,0.08,0.0,0.42,6,1.0,0.0,20.48,125.99,0.22,1.67,0,0,1
6967,1.0,0.0,986.0,1.0,0.0,0.8,0.0,0,10.0,0.56,98.6,0.0,0.08,5.5,0,0,0
6968,0.44,0.0,0.0,0.0,0.0,0.0,0.44,6,0.0,0.0,0.0,176.03,0.18,1.28,1,0,0
6969,1.0,0.0,72.9,0.56,0.0,0.44,0.83,29,5.0,0.0,8.1,478.7,0.52,0.43,0,0,0
6970,1.0,0.0,833.36,1.0,0.0,1.0,0.0,0,30.0,0.0,69.45,0.0,1.06,0.49,0,0,0
6971,0.45,619.59,0.0,0.08,0.08,0.0,0.0,0,1.0,0.09,51.63,0.0,0.02,10.68,0,0,1
6972,0.09,45.65,347.64,1.0,0.08,1.0,0.0,0,13.0,0.0,32.77,0.0,0.0,0.0,0,1,0
6973,1.0,0.0,383.45,0.58,0.0,0.5,0.33,4,17.0,0.0,31.95,10.64,0.96,0.62,0,0,0
6974,0.5,617.98,0.0,0.33,0.33,0.0,0.0,0,13.0,0.0,103.0,0.0,0.15,0.71,0,0,1
6975,0.18,1187.42,0.0,0.92,0.92,0.0,0.0,0,11.0,0.0,98.95,0.0,0.0,122.32,0,0,1
6976,1.0,0.0,0.0,0.0,0.0,0.0,0.25,5,0.0,0.17,0.0,68.6,0.04,9.3,1,0,0
6977,0.91,134.9,330.05,0.75,0.17,0.42,0.0,0,14.0,0.45,38.75,0.0,0.05,2.76,0,1,0
6978,1.0,250.0,1135.56,1.0,0.17,1.0,0.08,4,39.0,0.0,115.46,109.04,1.0,0.35,0,1,0
6979,0.36,0.0,294.28,0.33,0.0,0.25,0.0,0,8.0,0.5,24.52,0.0,0.01,4.07,0,0,0
6980,1.0,646.61,26.49,1.0,1.0,0.08,0.0,0,18.0,1.0,56.09,0.0,0.01,3.57,0,1,0
6981,0.91,0.0,187.5,0.5,0.0,0.42,0.0,0,6.0,0.33,15.62,0.0,0.01,2.04,0,0,0
6982,1.0,0.0,274.92,1.0,0.0,1.0,0.0,0,12.0,0.91,22.91,0.0,0.02,1.88,0,0,0
6983,1.0,109.4,660.65,0.92,0.08,0.83,0.08,5,23.0,0.0,64.17,23.84,0.35,4.39,0,1,0
6984,0.73,0.0,398.98,0.5,0.0,0.33,0.0,0,6.0,0.57,33.25,0.0,0.02,1.71,0,0,0
6985,0.36,41.2,0.0,0.08,0.08,0.0,0.0,0,1.0,0.0,3.43,0.0,0.0,0.88,0,0,1
6986,0.83,3157.31,928.5,0.83,0.5,0.5,0.33,11,31.0,0.0,680.97,670.58,0.63,0.69,0,1,0
6987,0.91,0.0,643.6,0.83,0.0,0.75,0.0,0,13.0,0.33,53.63,0.0,0.04,2.01,0,0,0
6988,1.0,180.0,839.33,1.0,0.08,1.0,0.0,0,54.0,0.09,84.94,0.0,0.09,1.02,0,1,0
6989,0.27,0.0,134.97,0.25,0.0,0.25,0.0,0,6.0,0.18,11.25,0.0,0.0,4.81,0,0,0
6990,1.0,2407.53,455.78,1.0,0.58,0.75,0.42,10,27.0,0.58,238.61,69.35,0.12,16.47,0,1,0
6991,0.17,50.93,25.58,0.17,0.17,0.17,0.0,0,2.0,0.0,12.75,0.0,0.0,0.0,0,1,0
6992,1.0,3299.43,1356.12,0.75,0.5,0.67,0.0,0,44.0,0.0,387.96,0.0,0.38,1.48,0,1,0
6993,1.0,0.0,450.0,0.5,0.0,0.42,0.17,7,6.0,0.0,37.5,127.11,0.87,0.98,0,0,0
6994,1.0,0.0,155.96,0.33,0.0,0.33,0.0,0,8.0,0.0,13.0,0.0,0.76,1.84,0,0,0
6995,1.0,0.0,0.0,0.0,0.0,0.0,0.33,5,0.0,0.0,0.0,176.32,0.83,0.97,1,0,0
6996,0.55,0.0,144.94,0.33,0.0,0.25,0.0,0,7.0,0.18,12.08,0.0,0.01,2.81,0,0,0
6997,0.83,84.99,0.0,0.17,0.17,0.0,0.67,26,2.0,0.0,14.16,288.67,0.54,0.35,0,0,1
6998,1.0,0.0,650.04,1.0,0.0,1.0,0.08,1,24.0,0.0,54.17,32.53,0.95,1.03,0,0,0
6999,0.55,0.0,891.28,0.5,0.0,0.5,0.0,0,6.0,0.83,74.27,0.0,0.01,51.88,0,0,0
7000,1.0,1537.82,420.77,1.0,0.17,1.0,0.0,0,23.0,0.0,163.22,0.0,0.67,1.8,0,1,0
7001,0.27,1.4,0.0,0.17,0.17,0.0,0.08,1,2.0,0.0,0.12,15.76,0.01,0.0,0,0,1
7002,0.45,77.0,0.0,0.08,0.08,0.0,0.0,0,1.0,0.17,6.42,0.0,0.15,4.09,0,0,1
7003,1.0,0.0,0.0,0.0,0.0,0.0,0.08,1,0.0,0.0,0.0,91.27,0.19,3.36,1,0,0
7004,1.0,474.58,530.4,0.83,0.25,0.75,0.08,2,34.0,0.0,83.75,18.0,0.78,0.57,0,1,0
7005,0.55,990.73,0.0,0.25,0.25,0.0,0.0,0,9.0,0.5,82.56,0.0,0.02,25.6,0,0,1
7006,0.45,630.03,0.0,0.08,0.08,0.0,0.0,0,1.0,0.0,52.5,0.0,0.09,1.0,0,0,1
7007,1.0,0.0,150.0,0.33,0.0,0.33,0.0,0,6.0,0.0,12.5,0.0,1.0,0.46,0,0,0
7008,1.0,2910.63,1426.56,1.0,0.92,1.0,0.25,7,80.0,0.08,361.43,74.89,0.37,15.81,0,1,0
7009,1.0,0.0,391.32,1.0,0.0,0.92,0.0,0,12.0,0.9,32.61,0.0,0.04,2.09,0,0,0
7010,1.0,0.0,0.0,0.0,0.0,0.0,0.17,4,0.0,0.27,0.0,243.84,0.2,0.85,1,0,0
